=======================================
Testing Minimized Seeds (723 tests)
=======================================

Step 1: Copying team files...
Step 2: Building Rust binary...
Step 3: Running JavaScript battles...
Step 4: Running Rust battles...
Step 5: Copying results...

Step 6: Comparing results...

Seed 9091: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Dragapult(265/265)], P2=[Chatot(258/259)]
Seed 9107: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Mudsdale(344/344)], P2=[Pokestar Monster(190/245)]
Seed 9116: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Kecleon(228/243)], P2=[Ribombee(203/203)]
Seed 9124: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Calyrex(265/284)], P2=[Arceus(217/217)]
Seed 9128: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Growlithe(205/205)], P2=[Ferrothorn(177/205)]
Seed 9159: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Probopass(149/163)], P2=[Charizard(216/216)]
Seed 9196: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Combee(160/198)], P2=[Arceus(277/292)]
Seed 9213: ✗ FAIL - #10: turn=10, prng=50->50, P1=[Shelgon(227/227)], P2=[Ninetales(51/267)]
Seed 9227: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Linoone(256/256)], P2=[Gardevoir(219/243)]
Seed 9314: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Cyclizar(148/199)], P2=[Chatot(140/228)]
Seed 9328: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Floatzel(251/274)], P2=[Tyrantrum(168/168)]
Seed 9331: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Hippowdon(349/378)], P2=[Flaaffy(232/247)]
Seed 9341: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Arceus(292/292)], P2=[Zygarde(334/383)]
Seed 9350: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Altaria(253/284)], P2=[Cacnea(175/262)]
Seed 9362: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Froslass(266/266)], P2=[Groudon(150/231)]
Seed 9390: ✗ FAIL - #1: turn=2, prng=3->23, P1=[Arboliva(290/290)], P2=[Blissey(498/583)]
Seed 9394: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Greninja(151/169)], P2=[Sandshrew(127/146)]
Seed 9400: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Mismagius(235/249)], P2=[Vivillon(258/287)]
Seed 9410: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Darmanitan(216/230)], P2=[Combee(73/139)]
Seed 9415: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Alcremie(33/213)], P2=[Gothitelle(239/251)]
Seed 9417: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Scovillain(176/198)], P2=[Serperior(214/214)]
Seed 9420: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Pikachu(229/229)], P2=[Ferrothorn(267/292)]
Seed 9423: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Vikavolt(41/163)], P2=[Rotom(195/204)]
Seed 9425: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Silicobra(243/243)], P2=[Drizzile(106/193)]
Seed 9427: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Kyogre(229/298)], P2=[Bruxish(266/266)]
Seed 9485: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Minior(208/223)], P2=[Silvally(216/256)]
Seed 9529: ✗ FAIL - #1: turn=2, prng=3->19, P1=[Charizard(203/220)], P2=[Medicham(229/229)]
Seed 9540: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Krookodile(209/266)], P2=[Caterpie(206/206)]
Seed 9544: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Articuno(338/338)], P2=[Pidgeotto(229/229)]
Seed 9563: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Yamask(176/176)], P2=[Dragonite(267/267)]
Seed 9565: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Rillaboom(196/245)], P2=[Hemogoblin(169/202)]
Seed 9567: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Koraidon(186/228)], P2=[Mabosstiff(72/171)]
Seed 9578: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Heatran(253/253)], P2=[Silvally(317/331)]
Seed 9600: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Lucario(282/296)], P2=[Hemogoblin(233/318)]
Seed 9635: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Drowzee(180/222)], P2=[Spidops(210/227)]
Seed 9638: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Glaceon(280/280)], P2=[Delibird(189/189)]
Seed 9657: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Emboar(355/355)], P2=[Toedscruel(249/303)]
Seed 9661: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Altaria(256/275)], P2=[Typhlosion(215/253)]
Seed 9681: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Lucario(218/226)], P2=[Exeggutor(130/218)]
Seed 9711: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Scream Tail(236/288)], P2=[Porygon-Z(259/280)]
Seed 9712: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Garchomp(363/363)], P2=[Coribalis(78/207)]
Seed 9716: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Raichu(213/249)], P2=[Charmeleon(199/264)]
Seed 9728: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Carracosta(202/268)], P2=[Charmeleon(176/235)]
Seed 9741: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Hitmontop(127/161)], P2=[Type: Null(227/228)]
Seed 9746: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Rhyperior(79/212)], P2=[Bastiodon(276/276)]
Seed 9748: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Krabby(138/158)], P2=[Xerneas(207/240)]
Seed 9751: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Mienshao(155/183)], P2=[Brute Bonnet(106/200)]
Seed 9765: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Pikachu(167/196)], P2=[Amoonguss(283/283)]
Seed 9782: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Yveltal(231/264)], P2=[Goodra(193/268)]
Seed 9789: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Hitmonlee(137/166)], P2=[Mimikyu(175/175)]
Seed 9805: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Bibarel(283/285)], P2=[Necrozma(292/356)]
Seed 9809: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Aggron(159/188)], P2=[Sandaconda(260/260)]
Seed 9827: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Pokestar MT2(305/305)], P2=[Zoroark(157/253)]
Seed 9836: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Trevenant(241/241)], P2=[Toedscruel(152/190)]
Seed 9861: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Aegislash(235/235)], P2=[Silvally(242/242)]
Seed 9914: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Greninja(181/181)], P2=[Samurott(276/292)]
Seed 9926: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Decidueye(299/299)], P2=[Litwick(226/226)]
Seed 9931: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Corphish(176/198)], P2=[Kyogre(163/196)]
Seed 9996: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Tatsugiri(233/234)], P2=[Poochyena(147/223)]

=======================================
Summary
=======================================
Total minimized seeds: 723
Passed: 4
Failed: 719

Pass rate: 0%
✗ Some seeds still failing
